,BottomDepth,BottomDepthFt,BottomDepthWeighted,BulkDensity,BulkDensityPerIncrement,BulkDensityWeighted,DepthIncrementBottom,DepthIncrementTop,ID2,Latitude,Longitude,Notes,TopDepth,TopDepthFt,TopDepthWeighted,Weight,Year
426,68.0,2.2309712,1.0,1.2055791559872868,1.1658814388101015,0.018985460548487775,1,0,109.0,46.77987976506426,-117.08219347622592,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
426,68.0,2.2309712,2.0,1.2055791559872868,1.2055791559872868,1.2055791559872868,2,1,109.0,46.77987976506426,-117.08219347622592,,30.0,0.984252,1.0,1.0,1998.0
426,68.0,2.2309712,2.2309712,1.2055791559872868,1.4575091532391826,0.2784540643533707,3,2,109.0,46.77987976506426,-117.08219347622592,,30.0,0.984252,2.0,0.23097119999999993,1998.0
427,100.0,3.28084,3.0,1.5331741657605176,1.4575091532391826,1.179055088885812,3,2,109.0,46.77987976506426,-117.08219347622592,,68.0,2.2309712,2.2309712,0.7690288000000001,1998.0
427,100.0,3.28084,3.28084,1.5331741657605176,1.5862139910613091,0.4305766327121837,4,3,109.0,46.77987976506426,-117.08219347622592,,68.0,2.2309712,3.0,0.28084,1998.0
428,119.0,3.9041996,3.9041996,1.5998136153985487,1.5862139910613091,0.9972591753693933,4,3,109.0,46.77987976506426,-117.08219347622592,,100.0,3.28084,3.28084,0.6233596000000001,1998.0
429,145.0,4.757218,4.0,1.6532100385774189,1.5862139910613091,0.158378182979732,4,3,109.0,46.77987976506426,-117.08219347622592,,119.0,3.9041996,3.9041996,0.0958003999999999,1998.0
429,145.0,4.757218,4.757218,1.6532100385774189,1.658443607589165,1.251840398991516,5,4,109.0,46.77987976506426,-117.08219347622592,,119.0,3.9041996,4.0,0.757218,1998.0
430,153.0,5.0196852000000005,5.0,1.6747666985099767,1.658443607589165,0.40660320859764926,5,4,109.0,46.77987976506426,-117.08219347622592,,145.0,4.757218,4.757218,0.24278200000000005,1998.0
431,10.0,0.32808400000000004,0.32808400000000004,1.3549490924320324,1.3568929105982706,0.444537118041471,1,0,111.0,46.77984899993028,-117.08139300000437,,0.0,0.0,0.0,0.32808400000000004,1998.0
432,20.0,0.6561680000000001,0.6561680000000001,1.3549490924320324,1.3568929105982706,0.444537118041471,1,0,111.0,46.77984899993028,-117.08139300000437,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
433,30.0,0.984252,0.984252,1.3549490924320324,1.3568929105982706,0.44453711804147084,1,0,111.0,46.77984899993028,-117.08139300000437,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
434,42.0,1.3779528,1.0,1.4783817928535528,1.3568929105982706,0.023281556473857726,1,0,111.0,46.77984899993028,-117.08139300000437,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
434,42.0,1.3779528,1.3779528,1.4783817928535528,1.5418590154746936,0.5587585380780203,2,1,111.0,46.77984899993028,-117.08139300000437,,30.0,0.984252,1.0,0.3779528000000001,1998.0
435,60.0,1.968504,1.968504,1.5768979062917612,1.5418590154746936,0.931238950838087,2,1,111.0,46.77984899993028,-117.08139300000437,,42.0,1.3779528,1.3779528,0.5905511999999999,1998.0
436,80.0,2.6246720000000003,2.0,1.6466067614486348,1.5418590154746936,0.05186152655858615,2,1,111.0,46.77984899993028,-117.08139300000437,,60.0,1.968504,1.968504,0.03149599999999997,1998.0
436,80.0,2.6246720000000003,2.6246720000000003,1.6466067614486348,1.655935310360086,1.0285891388876423,3,2,111.0,46.77984899993028,-117.08139300000437,,60.0,1.968504,2.0,0.6246720000000003,1998.0
437,113.0,3.7073492000000003,3.0,1.671461152571735,1.655935310360086,0.6273461714724436,3,2,111.0,46.77984899993028,-117.08139300000437,,80.0,2.6246720000000003,2.6246720000000003,0.37532799999999966,1998.0
437,113.0,3.7073492000000003,3.7073492000000003,1.671461152571735,1.6791275824926692,1.1823067091026953,4,3,111.0,46.77984899993028,-117.08139300000437,,80.0,2.6246720000000003,3.0,0.7073492000000003,1998.0
438,132.0,4.3307088,4.0,1.6976576636386251,1.6791275824926692,0.496820873389974,4,3,111.0,46.77984899993028,-117.08139300000437,,113.0,3.7073492000000003,3.7073492000000003,0.29265079999999966,1998.0
438,132.0,4.3307088,4.3307088,1.6976576636386251,1.6780442285779482,0.5614303287527334,5,4,111.0,46.77984899993028,-117.08139300000437,,113.0,3.7073492000000003,4.0,0.3307088,1998.0
439,153.0,5.0196852000000005,5.0,1.6683528781272112,1.6780442285779482,1.1166138998252149,5,4,111.0,46.77984899993028,-117.08139300000437,,132.0,4.3307088,4.3307088,0.6692912,1998.0
440,10.0,0.32808400000000004,0.32808400000000004,1.3363060921731544,1.336791020107588,0.4384206479445373,1,0,115.0,46.77992462609662,-117.07970308597766,,0.0,0.0,0.0,0.32808400000000004,1998.0
441,20.0,0.6561680000000001,0.6561680000000001,1.3363060921731544,1.336791020107588,0.4384206479445373,1,0,115.0,46.77992462609662,-117.07970308597766,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
442,30.0,0.984252,0.984252,1.3363060921731544,1.336791020107588,0.4384206479445371,1,0,115.0,46.77992462609662,-117.07970308597766,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
443,43.0,1.4107612,1.0,1.3670990775956613,1.336791020107588,0.021529076273976454,1,0,115.0,46.77992462609662,-117.07970308597766,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
443,43.0,1.4107612,1.4107612,1.3670990775956613,1.4445081067284435,0.561551257632087,2,1,115.0,46.77992462609662,-117.07970308597766,,30.0,0.984252,1.0,0.41076120000000005,1998.0
444,60.0,1.968504,1.968504,1.4924592493550746,1.4445081067284435,0.8324084006211975,2,1,115.0,46.77992462609662,-117.07970308597766,,43.0,1.4107612,1.4107612,0.5577428,1998.0
445,87.0,2.8543308,2.0,1.6049164489191967,1.4445081067284435,0.05054844847515897,2,1,115.0,46.77992462609662,-117.07970308597766,,60.0,1.968504,1.968504,0.03149599999999997,1998.0
445,87.0,2.8543308,2.8543308,1.6049164489191967,1.6236427017090378,1.3711295537382966,3,2,115.0,46.77992462609662,-117.07970308597766,,60.0,1.968504,2.0,0.8543308000000001,1998.0
446,130.0,4.265092,3.0,1.7334697243531323,1.6236427017090378,0.2525131479707412,3,2,115.0,46.77992462609662,-117.07970308597766,,87.0,2.8543308,2.8543308,0.14566919999999994,1998.0
446,130.0,4.265092,4.0,1.7334697243531323,1.7334697243531323,1.7334697243531323,4,3,115.0,46.77992462609662,-117.07970308597766,,87.0,2.8543308,3.0,1.0,1998.0
446,130.0,4.265092,4.265092,1.7334697243531323,1.7331908145994726,0.4595289561682207,5,4,115.0,46.77992462609662,-117.07970308597766,,87.0,2.8543308,4.0,0.2650920000000001,1998.0
447,153.0,5.0196852000000005,5.0,1.7330902077964208,1.7331908145994726,1.2736618584312518,5,4,115.0,46.77992462609662,-117.07970308597766,,130.0,4.265092,4.265092,0.7349079999999999,1998.0
448,10.0,0.32808400000000004,0.32808400000000004,1.2545507274832126,1.2539066958366718,0.4115980208756024,1,0,117.0,46.779825999929066,-117.0788850000052,,0.0,0.0,0.0,0.32808400000000004,1998.0
449,20.0,0.6561680000000001,0.6561680000000001,1.2545507274832126,1.2539066958366718,0.4115980208756024,1,0,117.0,46.779825999929066,-117.0788850000052,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
450,30.0,0.984252,0.984252,1.2545507274832126,1.2539066958366718,0.41159802087560227,1,0,117.0,46.779825999929066,-117.0788850000052,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
451,35.0,1.1482940000000001,1.0,1.213654636135694,1.2539066958366718,0.01911263320986489,1,0,117.0,46.779825999929066,-117.0788850000052,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
451,35.0,1.1482940000000001,1.1482940000000001,1.213654636135694,1.3349640821690583,0.17997770061110677,2,1,117.0,46.779825999929066,-117.0788850000052,,30.0,0.984252,1.0,0.14829400000000015,1998.0
452,61.5,2.0177166,2.0,1.3560857638175048,1.3349640821690583,1.1549863815579515,2,1,117.0,46.779825999929066,-117.0788850000052,,35.0,1.1482940000000001,1.1482940000000001,0.8517059999999999,1998.0
452,61.5,2.0177166,2.0177166,1.3560857638175048,1.5369051749862233,0.024025229043249167,3,2,117.0,46.779825999929066,-117.0788850000052,,35.0,1.1482940000000001,2.0,0.01771659999999997,1998.0
453,86.0,2.8215224,2.8215224,1.506856661591661,1.5369051749862233,1.2112201243560146,3,2,117.0,46.779825999929066,-117.0788850000052,,61.5,2.0177166,2.0177166,0.8038058000000001,1998.0
454,118.0,3.8713912,3.0,1.6901830906901467,1.5369051749862233,0.3016598215869596,3,2,117.0,46.779825999929066,-117.0788850000052,,86.0,2.8215224,2.8215224,0.1784775999999999,1998.0
454,118.0,3.8713912,3.8713912,1.6901830906901467,1.698936890364124,1.472810671616196,4,3,117.0,46.779825999929066,-117.0788850000052,,86.0,2.8215224,3.0,0.8713912000000001,1998.0
455,153.0,5.0196852000000005,4.0,1.7582484149446092,1.698936890364124,0.226126218747928,4,3,117.0,46.779825999929066,-117.0788850000052,,118.0,3.8713912,3.8713912,0.12860879999999986,1998.0
455,153.0,5.0196852000000005,5.0,1.7582484149446092,1.7582484149446092,1.7582484149446092,5,4,117.0,46.779825999929066,-117.0788850000052,,118.0,3.8713912,4.0,1.0,1998.0
456,10.0,0.32808400000000004,0.32808400000000004,1.310632951611023,1.3092182552311054,0.4299977012963509,1,0,119.0,46.77982663395906,-117.07801915998616,,0.0,0.0,0.0,0.32808400000000004,1998.0
457,20.0,0.6561680000000001,0.6561680000000001,1.310632951611023,1.3092182552311054,0.4299977012963509,1,0,119.0,46.77982663395906,-117.07801915998616,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
458,30.0,0.984252,0.984252,1.310632951611023,1.3092182552311054,0.42999770129635073,1,0,119.0,46.77982663395906,-117.07801915998616,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
459,47.0,1.5419948,1.0,1.220799551819468,1.3092182552311054,0.019225151342052965,1,0,119.0,46.77982663395906,-117.07801915998616,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
459,47.0,1.5419948,1.5419948,1.220799551819468,1.2887268338565971,0.6616670089284824,2,1,119.0,46.77982663395906,-117.07801915998616,,30.0,0.984252,1.0,0.5419948000000001,1998.0
460,63.0,2.0669292,2.0,1.3691107108131415,1.2887268338565971,0.6270598249281149,2,1,119.0,46.77982663395906,-117.07801915998616,,47.0,1.5419948,1.5419948,0.4580051999999999,1998.0
460,63.0,2.0669292,2.0669292,1.3691107108131415,1.5222321334047277,0.0916334845861551,3,2,119.0,46.77982663395906,-117.07801915998616,,47.0,1.5419948,2.0,0.06692920000000013,1998.0
461,84.0,2.7559056,2.7559056,1.490742531572693,1.5222321334047277,1.0270864227298404,3,2,119.0,46.77982663395906,-117.07801915998616,,63.0,2.0669292,2.0669292,0.6889764,1998.0
462,102.0,3.3464568000000003,3.0,1.6530990718702787,1.5222321334047277,0.4035122260887323,3,2,119.0,46.77982663395906,-117.07801915998616,,84.0,2.7559056,2.7559056,0.24409439999999982,1998.0
462,102.0,3.3464568000000003,3.3464568000000003,1.6530990718702787,1.6688151942410174,0.5727274145231473,4,3,119.0,46.77982663395906,-117.07801915998616,,84.0,2.7559056,3.0,0.34645680000000034,1998.0
463,120.0,3.937008,3.937008,1.6679801731364905,1.6688151942410174,0.9850276928219618,4,3,119.0,46.77982663395906,-117.07801915998616,,102.0,3.3464568000000003,3.3464568000000003,0.5905511999999997,1998.0
464,153.0,5.0196852000000005,4.0,1.7630824056373604,1.6688151942410174,0.11106008689590849,4,3,119.0,46.77982663395906,-117.07801915998616,,120.0,3.937008,3.937008,0.06299199999999994,1998.0
464,153.0,5.0196852000000005,5.0,1.7630824056373604,1.7630824056373604,1.7630824056373604,5,4,119.0,46.77982663395906,-117.07801915998616,,120.0,3.937008,4.0,1.0,1998.0
465,10.0,0.32808400000000004,0.32808400000000004,1.5425649360065732,1.5571180226977857,0.5060908744647806,1,0,121.0,46.779943999930865,-117.07721300000095,,0.0,0.0,0.0,0.32808400000000004,1998.0
466,20.0,0.6561680000000001,0.6561680000000001,1.5425649360065732,1.5571180226977857,0.5060908744647806,1,0,121.0,46.779943999930865,-117.07721300000095,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
467,30.0,0.984252,0.984252,1.5863621586996617,1.5571180226977857,0.5204600424748197,1,0,121.0,46.779943999930865,-117.07721300000095,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
468,47.0,1.5419948,1.0,1.5542437956187798,1.5571180226977857,0.02447623129340452,1,0,121.0,46.779943999930865,-117.07721300000095,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
468,47.0,1.5419948,1.5419948,1.5542437956187798,1.5834024914505376,0.8423920551576416,2,1,121.0,46.779943999930865,-117.07721300000095,,30.0,0.984252,1.0,0.5419948000000001,1998.0
469,63.0,2.0669292,2.0,1.6179083475316354,1.5834024914505376,0.741010436292896,2,1,121.0,46.779943999930865,-117.07721300000095,,47.0,1.5419948,1.5419948,0.4580051999999999,1998.0
469,63.0,2.0669292,2.0669292,1.6179083475316354,1.6174143126932918,0.10828531137361455,3,2,121.0,46.779943999930865,-117.07721300000095,,47.0,1.5419948,2.0,0.06692920000000013,1998.0
470,84.0,2.7559056,2.7559056,1.62,1.6174143126932918,1.116141768,3,2,121.0,46.779943999930865,-117.07721300000095,,63.0,2.0669292,2.0669292,0.6889764,1998.0
471,102.0,3.3464568000000003,3.0,1.6099805375284215,1.6174143126932918,0.3929872333196772,3,2,121.0,46.779943999930865,-117.07721300000095,,84.0,2.7559056,2.7559056,0.24409439999999982,1998.0
471,102.0,3.3464568000000003,3.3464568000000003,1.6099805375284215,1.6100267984491632,0.5577887050943774,4,3,121.0,46.779943999930865,-117.07721300000095,,84.0,2.7559056,3.0,0.34645680000000034,1998.0
472,120.0,3.937008,3.937008,1.6105918748749333,1.6100267984491632,0.9511369644176413,4,3,121.0,46.779943999930865,-117.07721300000095,,102.0,3.3464568000000003,3.3464568000000003,0.5905511999999997,1998.0
473,153.0,5.0196852000000005,4.0,1.6049836318444326,1.6100267984491632,0.1011011289371444,4,3,121.0,46.779943999930865,-117.07721300000095,,120.0,3.937008,3.937008,0.06299199999999994,1998.0
473,153.0,5.0196852000000005,5.0,1.6049836318444326,1.6049836318444326,1.6049836318444326,5,4,121.0,46.779943999930865,-117.07721300000095,,120.0,3.937008,4.0,1.0,1998.0
474,10.0,0.32808400000000004,0.32808400000000004,1.4711493788719332,1.47814686256264,0.4826605728178194,1,0,123.0,46.780158999931146,-117.08728099999418,,0.0,0.0,0.0,0.32808400000000004,1998.0
475,20.0,0.6561680000000001,0.6561680000000001,1.4711493788719332,1.47814686256264,0.4826605728178194,1,0,123.0,46.780158999931146,-117.08728099999418,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
476,30.0,0.984252,0.984252,1.4978149297050358,1.47814686256264,0.4914091133973469,1,0,123.0,46.780158999931146,-117.08728099999418,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
477,41.0,1.3451444000000001,1.0,1.3599570440471342,1.47814686256264,0.02141660352965425,1,0,123.0,46.780158999931146,-117.08728099999418,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
477,41.0,1.3451444000000001,1.3451444000000001,1.3599570440471342,1.2595914407568423,0.4693815579934219,2,1,123.0,46.780158999931146,-117.08728099999418,,30.0,0.984252,1.0,0.34514440000000013,1998.0
478,72.0,2.3622048,2.0,1.2066933271448248,1.2595914407568423,0.7902098827634204,2,1,123.0,46.780158999931146,-117.08728099999418,,41.0,1.3451444000000001,1.3451444000000001,0.6548555999999999,1998.0
478,72.0,2.3622048,2.3622048,1.2066933271448248,1.2377477216781605,0.4370701152198261,3,2,123.0,46.780158999931146,-117.08728099999418,,41.0,1.3451444000000001,2.0,0.3622048000000002,1998.0
479,97.0,3.1824148,3.0,1.2553835564430944,1.2377477216781605,0.8006776064583344,3,2,123.0,46.780158999931146,-117.08728099999418,,72.0,2.3622048,2.3622048,0.6377951999999998,1998.0
479,97.0,3.1824148,3.1824148,1.2553835564430944,1.3029300382270281,0.2290005403718559,4,3,123.0,46.780158999931146,-117.08728099999418,,72.0,2.3622048,3.0,0.1824148000000001,1998.0
480,122.0,4.0026248,4.0,1.313538329528436,1.3029300382270281,1.073929497855172,4,3,123.0,46.780158999931146,-117.08728099999418,,97.0,3.1824148,3.1824148,0.8175851999999999,1998.0
480,122.0,4.0026248,4.0026248,1.313538329528436,1.6215657606679559,0.0034477754073467992,5,4,123.0,46.780158999931146,-117.08728099999418,,97.0,3.1824148,4.0,0.002624800000000427,1998.0
481,153.0,5.0196852000000005,5.0,1.6223763988322648,1.6215657606679559,1.6181179852606091,5,4,123.0,46.780158999931146,-117.08728099999418,,122.0,4.0026248,4.0026248,0.9973751999999996,1998.0
482,10.0,0.32808400000000004,0.32808400000000004,1.33526671762254,1.3352992107954074,0.43807964578447345,1,0,125.0,46.78022099993324,-117.08644499999964,,0.0,0.0,0.0,0.32808400000000004,1998.0
483,20.0,0.6561680000000001,0.6561680000000001,1.33526671762254,1.3352992107954074,0.43807964578447345,1,0,125.0,46.78022099993324,-117.08644499999964,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
484,30.0,0.984252,0.984252,1.33526671762254,1.3352992107954074,0.4380796457844733,1,0,125.0,46.78022099993324,-117.08644499999964,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
485,45.0,1.476378,1.0,1.3373300382262556,1.3352992107954074,0.021060273441987052,1,0,125.0,46.78022099993324,-117.08644499999964,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
485,45.0,1.476378,1.476378,1.3373300382262556,1.3082955534468756,0.6370746089501471,2,1,125.0,46.78022099993324,-117.08644499999964,,30.0,0.984252,1.0,0.47637799999999997,1998.0
486,64.0,2.0997376,2.0,1.2818807164265986,1.3082955534468756,0.6712209444967284,2,1,125.0,46.78022099993324,-117.08644499999964,,45.0,1.476378,1.476378,0.523622,1998.0
486,64.0,2.0997376,2.0997376,1.2818807164265986,1.5065973320572583,0.12785170614266964,3,2,125.0,46.78022099993324,-117.08644499999964,,45.0,1.476378,2.0,0.09973760000000009,1998.0
487,85.0,2.788714,2.788714,1.5209294849320465,1.5065973320572583,1.0478845211823358,3,2,125.0,46.78022099993324,-117.08644499999964,,64.0,2.0997376,2.0997376,0.6889764,1998.0
488,112.0,3.6745408,3.0,1.5659395545954449,1.5065973320572583,0.33086110473225294,3,2,125.0,46.78022099993324,-117.08644499999964,,85.0,2.788714,2.788714,0.21128599999999986,1998.0
488,112.0,3.6745408,3.6745408,1.5659395545954449,1.5958695143441242,1.056290119908455,4,3,125.0,46.78022099993324,-117.08644499999964,,85.0,2.788714,3.0,0.6745407999999999,1998.0
489,153.0,5.0196852000000005,4.0,1.657901802854764,1.5958695143441242,0.5395793944356694,4,3,125.0,46.78022099993324,-117.08644499999964,,112.0,3.6745408,3.6745408,0.32545920000000006,1998.0
489,153.0,5.0196852000000005,5.0,1.657901802854764,1.657901802854764,1.657901802854764,5,4,125.0,46.78022099993324,-117.08644499999964,,112.0,3.6745408,4.0,1.0,1998.0
490,10.0,0.32808400000000004,0.32808400000000004,1.2406482383425728,1.2412812092450216,0.4070368366283847,1,0,127.0,46.78008881523756,-117.08559327501136,,0.0,0.0,0.0,0.32808400000000004,1998.0
491,20.0,0.6561680000000001,0.6561680000000001,1.2406482383425728,1.2412812092450216,0.4070368366283847,1,0,127.0,46.78008881523756,-117.08559327501136,,10.0,0.32808400000000004,0.32808400000000004,0.32808400000000004,1998.0
492,30.0,0.984252,0.984252,1.2406482383425728,1.2412812092450216,0.4070368366283846,1,0,127.0,46.78008881523756,-117.08559327501136,,20.0,0.6561680000000001,0.6561680000000001,0.32808399999999993,1998.0
493,49.5,1.6240158,1.0,1.2808419710355374,1.2412812092450216,0.020170699359867622,1,0,127.0,46.78008881523756,-117.08559327501136,,30.0,0.984252,0.984252,0.015747999999999984,1998.0
493,49.5,1.6240158,1.6240158,1.2808419710355374,1.3297744116899208,0.7992656272293177,2,1,127.0,46.78008881523756,-117.08559327501136,,30.0,0.984252,1.0,0.6240158,1998.0
